Date,BIDI11,NTCO3
2020-07-15,16.59666633605957,40.54999923706055
2020-07-16,16.81333351135254,40.439998626708984
2020-07-17,16.933332443237305,42.0
2020-07-20,17.133333206176758,43.439998626708984
2020-07-21,17.5766658782959,43.369998931884766
2020-07-22,18.163333892822266,43.47999954223633
2020-07-23,17.91666603088379,42.79999923706055
2020-07-24,18.25666618347168,42.599998474121094
2020-07-27,18.536666870117188,43.18000030517578
2020-07-28,18.643333435058594,44.119998931884766
2020-07-29,19.836666107177734,47.09000015258789
2020-07-30,20.0,48.66999816894531
2020-07-31,20.19333267211914,47.040000915527344
2020-08-03,20.709999084472656,46.61000061035156
2020-08-04,20.316665649414062,46.7400016784668
2020-08-05,20.543333053588867,47.810001373291016
2020-08-06,21.22333335876465,48.029998779296875
2020-08-07,21.333332061767578,46.790000915527344
2020-08-10,21.1200008392334,46.45000076293945
2020-08-11,20.18000030517578,45.84000015258789
2020-08-12,20.083332061767578,46.619998931884766
2020-08-13,20.616666793823242,47.540000915527344
2020-08-14,19.8700008392334,51.43000030517578
2020-08-17,18.466665267944336,50.869998931884766
2020-08-18,19.483333587646484,51.400001525878906
2020-08-19,19.663333892822266,50.84000015258789
2020-08-20,20.0,49.869998931884766
2020-08-21,20.566665649414062,49.810001373291016
2020-08-24,20.466665267944336,50.599998474121094
2020-08-25,20.303333282470703,49.619998931884766
2020-08-26,20.066665649414062,49.13999938964844
2020-08-27,22.0,49.22999954223633
2020-08-28,21.583332061767578,50.41999816894531
2020-08-31,21.579999923706055,49.34000015258789
2020-09-01,21.716665267944336,50.86000061035156
2020-09-02,23.116666793823242,50.90999984741211
2020-09-03,21.496665954589844,50.27000045776367
2020-09-04,20.59666633605957,49.45000076293945
2020-09-08,19.3266658782959,48.70000076293945
2020-09-09,19.16666603088379,50.720001220703125
2020-09-10,18.989999771118164,49.75
2020-09-11,18.5,51.619998931884766
2020-09-14,19.72333335876465,53.2599983215332
2020-09-15,19.503332138061523,53.5
2020-09-16,19.579999923706055,52.72999954223633
2020-09-17,19.40333366394043,52.7400016784668
2020-09-18,18.350000381469727,52.04999923706055
2020-09-21,17.133333206176758,51.4900016784668
2020-09-22,17.22333335876465,51.0
2020-09-23,17.446666717529297,50.099998474121094
2020-09-24,17.833332061767578,50.209999084472656
2020-09-25,17.75,50.16999816894531
2020-09-28,18.040000915527344,48.72999954223633
2020-09-29,17.549999237060547,49.689998626708984
2020-09-30,17.93666648864746,51.130001068115234
2020-10-01,19.293333053588867,48.58000183105469
2020-10-02,19.373332977294922,48.939998626708984
2020-10-05,19.466665267944336,48.95000076293945
2020-10-06,20.309999465942383,47.650001525878906
2020-10-07,20.40999984741211,47.310001373291016
2020-10-08,20.229999542236328,47.0
2020-10-09,20.420000076293945,46.97999954223633
2020-10-13,20.823333740234375,48.86000061035156
2020-10-14,20.85333251953125,49.400001525878906
2020-10-15,20.889999389648438,49.70000076293945
2020-10-16,20.116666793823242,48.86000061035156
2020-10-19,19.913333892822266,48.25
2020-10-20,20.100000381469727,48.83000183105469
2020-10-21,20.41666603088379,49.369998931884766
2020-10-22,20.643333435058594,49.72999954223633
2020-10-23,20.270000457763672,49.81999969482422
2020-10-26,19.66666603088379,49.470001220703125
2020-10-27,19.04666519165039,49.310001373291016
2020-10-28,18.503332138061523,48.45000076293945
2020-10-29,17.860000610351562,47.79999923706055
2020-10-30,16.69333267211914,46.099998474121094
2020-11-03,16.713333129882812,46.43000030517578
2020-11-04,17.93666648864746,47.66999816894531
2020-11-05,19.233333587646484,50.279998779296875
2020-11-06,20.010000228881836,50.630001068115234
2020-11-09,20.01333236694336,49.150001525878906
2020-11-10,19.31999969482422,48.45000076293945
2020-11-11,18.456666946411133,49.439998626708984
2020-11-12,19.31999969482422,49.2599983215332
2020-11-13,21.453332901000977,51.029998779296875
2020-11-16,21.97333335876465,51.0
2020-11-17,21.6200008392334,50.09000015258789
2020-11-18,21.566665649414062,49.209999084472656
2020-11-19,21.850000381469727,48.869998931884766
2020-11-23,22.516666412353516,48.209999084472656
2020-11-24,22.536666870117188,48.290000915527344
2020-11-25,23.123332977294922,50.29999923706055
2020-11-26,23.246665954589844,50.40999984741211
2020-11-27,23.31333351135254,51.400001525878906
2020-11-30,24.100000381469727,50.40999984741211
2020-12-01,25.40333366394043,49.099998474121094
2020-12-02,24.8266658782959,49.349998474121094
2020-12-03,26.69333267211914,49.0
2020-12-04,26.44333267211914,49.150001525878906
2020-12-07,25.946666717529297,48.45000076293945
2020-12-08,25.683332443237305,48.83000183105469
2020-12-09,26.503332138061523,48.290000915527344
2020-12-10,26.863332748413086,47.90999984741211
2020-12-11,27.986665725708008,48.06999969482422
2020-12-14,29.03333282470703,48.650001525878906
2020-12-15,30.766666412353516,49.0
2020-12-16,30.503332138061523,50.900001525878906
2020-12-17,32.266666412353516,51.13999938964844
2020-12-18,32.38666534423828,51.18000030517578
2020-12-21,32.643333435058594,49.7400016784668
2020-12-22,33.55666732788086,50.04999923706055
2020-12-23,33.746665954589844,51.689998626708984
2020-12-28,33.97666549682617,52.0
2020-12-29,34.02666473388672,51.939998626708984
2020-12-30,32.78333282470703,52.5
2021-01-04,32.43333435058594,51.9900016784668
2021-01-05,31.54666519165039,51.689998626708984
2021-01-06,31.420000076293945,49.099998474121094
2021-01-07,32.810001373291016,48.47999954223633
2021-01-08,39.166664123535156,50.720001220703125
2021-01-11,40.96333312988281,49.099998474121094
2021-01-13,41.83000183105469,51.20000076293945
2021-01-14,42.87666702270508,50.349998474121094
2021-01-15,41.900001525878906,49.38999938964844
2021-01-18,44.59666442871094,51.939998626708984
2021-01-19,44.83333206176758,51.18000030517578
2021-01-20,45.87666702270508,50.02000045776367
2021-01-21,45.189998626708984,49.15999984741211
2021-01-22,44.96666717529297,49.33000183105469
2021-01-26,46.52000045776367,50.099998474121094
2021-01-27,43.86666488647461,49.29999923706055
2021-01-28,43.34666442871094,50.29999923706055
2021-01-29,43.959999084472656,49.060001373291016
2021-02-01,43.176666259765625,48.459999084472656
2021-02-02,46.37333297729492,49.2599983215332
2021-02-03,51.849998474121094,50.0
2021-02-04,52.52333450317383,50.40999984741211
2021-02-05,51.06999969482422,50.970001220703125
2021-02-08,53.03333282470703,50.72999954223633
2021-02-09,51.84000015258789,51.09000015258789
2021-02-10,48.666664123535156,50.720001220703125
2021-02-11,48.67333221435547,53.7599983215332
2021-02-18,50.81999969482422,51.75
2021-02-19,52.233333587646484,52.54999923706055
2021-02-22,53.060001373291016,51.22999954223633
2021-02-23,53.09000015258789,49.380001068115234
2021-02-24,52.74333190917969,49.540000915527344
2021-02-25,51.313331604003906,47.86000061035156
2021-02-26,52.630001068115234,46.16999816894531
2021-03-01,55.86333465576172,46.349998474121094
2021-03-02,54.85333251953125,47.0
2021-03-03,54.05666732788086,47.34000015258789
2021-03-04,52.666664123535156,47.41999816894531
2021-03-05,50.400001525878906,50.5099983215332
2021-03-08,45.2066650390625,48.18000030517578
2021-03-09,46.60333251953125,48.220001220703125
2021-03-10,46.666664123535156,47.970001220703125
2021-03-11,47.02000045776367,49.380001068115234
2021-03-15,51.27333450317383,50.20000076293945
2021-03-16,50.77333450317383,49.790000915527344
2021-03-17,51.0,50.95000076293945
2021-03-18,48.973331451416016,49.20000076293945
2021-03-19,51.540000915527344,51.529998779296875
2021-03-22,51.5,50.88999938964844
2021-03-23,55.79999923706055,50.31999969482422
2021-03-24,53.92333221435547,48.06999969482422
2021-03-25,51.560001373291016,49.369998931884766
2021-03-26,51.0,48.7599983215332
2021-03-29,50.6966667175293,48.41999816894531
2021-03-30,51.19333267211914,48.75
2021-03-31,52.23666763305664,48.13999938964844
2021-04-01,54.05666732788086,47.29999923706055
2021-04-05,53.45333480834961,48.06999969482422
2021-04-06,56.0533332824707,49.18000030517578
2021-04-07,58.56999969482422,48.650001525878906
2021-04-08,57.6533317565918,50.40999984741211
2021-04-09,58.28333282470703,51.02000045776367
2021-04-13,61.666664123535156,51.90999984741211
2021-04-14,62.766666412353516,52.08000183105469
2021-04-15,62.496665954589844,52.84000015258789
2021-04-16,64.03333282470703,50.15999984741211
2021-04-19,62.666664123535156,50.0099983215332
2021-04-20,62.02666473388672,49.22999954223633
2021-04-22,63.150001525878906,47.599998474121094
2021-04-23,67.03333282470703,48.0
2021-04-26,67.1500015258789,47.70000076293945
2021-04-27,72.83333587646484,47.41999816894531
2021-04-28,74.24333190917969,47.400001525878906
2021-04-29,76.56666564941406,47.369998931884766
2021-04-30,78.33000183105469,48.7400016784668
2021-05-03,77.27999877929688,49.650001525878906
2021-05-04,71.33333587646484,48.459999084472656
2021-05-05,73.33333587646484,48.630001068115234
2021-05-06,69.74666595458984,47.70000076293945
2021-05-07,69.99333190917969,50.099998474121094
2021-05-10,66.47666931152344,49.060001373291016
2021-05-11,67.80332946777344,49.2400016784668
2021-05-13,60.83333206176758,49.22999954223633
2021-05-14,60.400001525878906,49.34000015258789
2021-05-17,60.01333236694336,49.959999084472656
2021-05-18,60.38666534423828,49.79999923706055
2021-05-19,59.57666778564453,50.650001525878906
2021-05-20,61.33333206176758,50.81999969482422
2021-05-21,59.62333297729492,50.369998931884766
2021-05-24,74.43000030517578,50.869998931884766
2021-05-25,69.23999786376953,51.25
2021-05-26,67.4000015258789,51.25
2021-05-27,66.30999755859375,51.529998779296875
2021-05-28,66.80000305175781,51.040000915527344
2021-05-31,68.33000183105469,51.54999923706055
2021-06-01,65.87000274658203,53.58000183105469
2021-06-02,65.83999633789062,53.439998626708984
2021-06-04,65.98999786376953,54.43000030517578
2021-06-07,63.959999084472656,56.86000061035156
2021-06-08,63.45000076293945,55.70000076293945
2021-06-09,64.9800033569336,56.540000915527344
2021-06-10,66.5,56.63999938964844
2021-06-11,64.37999725341797,55.900001525878906
2021-06-14,64.0999984741211,58.08000183105469
2021-06-15,62.349998474121094,58.75
2021-06-16,66.5,56.970001220703125
2021-06-17,69.29000091552734,57.38999938964844
2021-06-18,68.30000305175781,57.79999923706055
2021-06-21,69.0199966430664,57.310001373291016
2021-06-22,70.25,56.91999816894531
2021-06-23,71.66999816894531,56.5
2021-06-24,69.19999694824219,57.27000045776367
2021-06-25,70.0,56.310001373291016
2021-06-28,70.9000015258789,57.060001373291016
2021-06-29,73.83000183105469,56.38999938964844
2021-06-30,78.0999984741211,56.7400016784668
2021-07-01,77.41999816894531,57.220001220703125
2021-07-02,78.73999786376953,59.52000045776367
2021-07-05,78.13999938964844,59.959999084472656
2021-07-06,77.4800033569336,59.650001525878906
2021-07-07,77.2699966430664,60.349998474121094
2021-07-08,75.97000122070312,60.099998474121094
2021-07-13,77.1500015258789,60.79999923706055
2021-07-14,81.68000030517578,59.91999816894531
2021-07-15,82.33999633789062,59.45000076293945
2021-07-16,82.22000122070312,59.95000076293945
2021-07-19,81.9800033569336,59.54999923706055
2021-07-20,82.83000183105469,59.58000183105469
2021-07-21,85.27999877929688,60.34000015258789
2021-07-22,82.79000091552734,60.619998931884766
2021-07-23,81.30000305175781,60.290000915527344
2021-07-26,79.80000305175781,60.130001068115234
2021-07-27,76.77999877929688,58.75
2021-07-28,76.70999908447266,55.0
2021-07-29,75.5,55.25
2021-07-30,70.80999755859375,53.75
2021-08-02,72.0,53.59000015258789
2021-08-03,72.12999725341797,54.470001220703125
2021-08-04,70.0999984741211,55.150001525878906
2021-08-05,70.55000305175781,54.540000915527344
2021-08-06,72.1500015258789,54.599998474121094
2021-08-09,73.19999694824219,54.22999954223633
2021-08-10,74.41999816894531,53.58000183105469
2021-08-11,71.80000305175781,52.939998626708984
2021-08-13,65.77999877929688,54.5099983215332
2021-08-16,64.30000305175781,53.560001373291016
2021-08-17,61.9900016784668,52.599998474121094
2021-08-18,62.77000045776367,52.33000183105469
2021-08-19,64.58000183105469,53.52000045776367
2021-08-20,66.91999816894531,52.90999984741211
2021-08-23,67.5999984741211,52.11000061035156
2021-08-24,67.16000366210938,53.41999816894531
2021-08-25,64.19000244140625,54.06999969482422
2021-08-26,67.18000030517578,52.650001525878906
2021-08-27,71.86000061035156,52.79999923706055
2021-08-30,70.26000213623047,52.45000076293945
2021-08-31,67.45999908447266,51.619998931884766
2021-09-01,66.51000213623047,52.619998931884766
2021-09-02,66.33000183105469,50.34000015258789
2021-09-03,64.20999908447266,50.720001220703125
2021-09-06,63.0099983215332,51.15999984741211
2021-09-08,59.790000915527344,49.97999954223633
2021-09-09,62.630001068115234,50.630001068115234
2021-09-10,61.4900016784668,50.400001525878906
2021-09-13,65.38999938964844,50.47999954223633
2021-09-14,67.45999908447266,49.95000076293945
2021-09-15,65.2699966430664,48.25
2021-09-16,64.54000091552734,47.560001373291016
2021-09-17,60.70000076293945,48.099998474121094
2021-09-20,56.97999954223633,47.380001068115234
2021-09-21,58.04999923706055,48.15999984741211
2021-09-22,59.25,47.7599983215332
2021-09-23,60.5,48.29999923706055
2021-09-24,61.08000183105469,46.88999938964844
2021-09-27,58.709999084472656,46.630001068115234
2021-09-28,51.68000030517578,45.2599983215332
2021-09-29,50.0,45.2400016784668
2021-09-30,46.650001525878906,45.56999969482422
2021-10-01,51.15999984741211,45.81999969482422
2021-10-04,44.150001525878906,45.0
2021-10-05,43.150001525878906,43.349998474121094
2021-10-06,41.84000015258789,44.189998626708984
2021-10-07,46.470001220703125,44.11000061035156
2021-10-08,50.0099983215332,44.90999984741211
2021-10-11,44.880001068115234,43.599998474121094
2021-10-13,48.400001525878906,45.08000183105469
2021-10-14,50.900001525878906,44.599998474121094
2021-10-15,50.5,44.13999938964844
2021-10-18,48.29999923706055,43.11000061035156
2021-10-19,45.02000045776367,40.31999969482422
2021-10-20,48.5,39.650001525878906
2021-10-21,43.0,39.38999938964844
2021-10-22,40.13999938964844,39.880001068115234
2021-10-25,42.220001220703125,40.650001525878906
2021-10-26,39.81999969482422,40.560001373291016
2021-10-27,40.099998474121094,39.56999969482422
2021-10-28,39.5099983215332,38.90999984741211
2021-10-29,36.0,38.900001525878906
2021-11-01,42.310001373291016,40.15999984741211
2021-11-03,44.58000183105469,40.52000045776367
2021-11-04,43.400001525878906,39.04999923706055
2021-11-05,46.16999816894531,39.4900016784668
2021-11-08,42.56999969482422,38.959999084472656
2021-11-09,42.61000061035156,40.7400016784668
2021-11-10,44.119998931884766,40.52000045776367
2021-11-11,46.40999984741211,40.02000045776367
2021-11-16,43.13999938964844,30.610000610351562
2021-11-17,39.959999084472656,29.719999313354492
2021-11-18,38.91999816894531,30.350000381469727
2021-11-19,40.41999816894531,30.40999984741211
